Name;Passport;City from;City to;Date from;Date to;Train;Seat;Cost;Card 
Бендаев Денис Сергеевич;5983821493;Пермь;Ростов-на-Дону;2023-11-13 13:00:00;2023-11-20 16:00:00;145;6-36;3160;5469358241696074
Шахманов Александр Антонович;9204232376;Челябинск;Новосибирск;2023-06-03 02:00:00;2023-06-08 17:00:00;413;7-89;2225;5213244717848941
Пятернева Ксения Аркадьевна;4588740575;Самара;Волгоград;2023-10-26 15:00:00;2023-10-28 05:00:00;710;4-92;4965;2216241258300495
Череугин Юрий Яковлевич;2736398319;Санкт-Петербург;Пермь;2024-04-30 17:00:00;2024-05-06 12:00:00;141;5-81;4677;2279011340069713
Разнотова Карина Андреевна;2035589112;Воронеж;Самара;2023-06-13 23:00:00;2023-06-20 10:00:00;286;3-70;3060;2216248134141687
Жукалова Светлана Леонидовна;5409664359;Краснодар;Нижний Новгород;2023-09-25 11:00:00;2023-09-26 22:00:00;95;3-8;2503;2195399160337958
Перепелкин Станислав Тимофеевич;3052519410;Казань;Пермь;2024-04-26 14:00:00;2024-04-29 10:00:00;771;3-27;12965;4377737644222986
Любашин Вадим Олегович;4338984659;Волгоград;Пермь;2023-05-14 04:00:00;2023-05-17 21:00:00;597;9-9;4045;2195396340271937
Кюкова Жанна Василевна;9886008038;Пермь;Нижний Новгород;2023-08-29 05:00:00;2023-09-04 21:00:00;702;2-48;11844;5213246606829446
Потвилева Зинаида Дмитриевна;8343802404;Самара;Волгоград;2023-10-26 15:00:00;2023-10-28 05:00:00;710;5-100;4149;5154295370096458
Репяхова Ксения Кирилловна;5023245279;Пермь;Казань;2024-01-06 02:00:00;2024-01-09 16:00:00;233;2-31;6210;4279662026164779
Граншин Валентин Аркадиевич;9484522300;Челябинск;Новосибирск;2023-06-03 02:00:00;2023-06-08 17:00:00;413;4-40;2600;5154296993895117
Шулеткин Юрий Максимович;9874073606;Самара;Казань;2023-05-28 18:00:00;2023-06-03 11:00:00;41;10-19;2081;4377735416450835
Чукреев Василий Петрович;7042370510;Воронеж;Самара;2023-06-13 23:00:00;2023-06-20 10:00:00;286;7-8;3026;4105844147342225
Хуланков Владислав Михаилович;6583194992;Ростов-на-Дону;Омск;2024-01-24 11:00:00;2024-01-31 08:00:00;237;9-87;4742;5469353763407716
Началов Иван Борисович;6584495161;Самара;Казань;2023-05-28 18:00:00;2023-06-03 11:00:00;41;7-1;2060;2216240168097533
Тарнакова Ольга Петровна;4176736245;Казань;Новосибирск;2023-05-19 10:00:00;2023-05-21 14:00:00;80;3-77;4049;4279665275975123
Вихорев Илья Алексиевич;4646817275;Пермь;Нижний Новгород;2023-08-29 05:00:00;2023-09-04 21:00:00;702;7-79;14404;2279017126804015
Клеветов Антон Иванович;2877657872;Ростов-на-Дону;Воронеж;2023-11-27 22:00:00;2023-12-02 23:00:00;138;1-43;3559;5213243027883094
Баклемишев Михаил Юрьевич;2061944208;Ростов-на-Дону;Челябинск;2024-03-30 15:00:00;2024-04-06 16:00:00;788;7-2;12875;5213247247262664
Гичикова Вера Яковлевна;7621875279;Пермь;Нижний Новгород;2023-08-29 05:00:00;2023-09-04 21:00:00;702;8-73;11293;2195399422153548
Худаков Александр Николаевич;2501018047;Воронеж;Самара;2023-06-13 23:00:00;2023-06-20 10:00:00;286;3-2;5167;4279664537149710
Бобошина Екатерина Дмитриевна;7005420078;Уфа;Нижний Новгород;2023-11-20 14:00:00;2023-11-26 12:00:00;467;4-23;4833;5213247704866568
Абелин Александр Викторович;2483865428;Челябинск;Самара;2023-12-03 03:00:00;2023-12-07 12:00:00;193;7-15;6012;5469356395122262
Тришанков Иван Михаилович;7547749998;Челябинск;Самара;2023-12-03 03:00:00;2023-12-07 12:00:00;193;10-52;3332;4279668390218451
Дворянцев Федор Максимович;3531480415;Волгоград;Пермь;2023-05-14 04:00:00;2023-05-17 21:00:00;597;3-25;5039;2195395709061551
Мазалов Максим Фёдорович;2803930547;Пермь;Нижний Новгород;2023-08-29 05:00:00;2023-09-04 21:00:00;702;9-27;5080;4377732922193951
Падалкин Тарас Петрович;3971544207;Самара;Новосибирск;2024-01-25 21:00:00;2024-01-30 15:00:00;402;3-58;2656;2279018975266361
Лейников Яков Данилович;5827082437;Новосибирск;Нижний Новгород;2023-08-02 23:00:00;2023-08-09 18:00:00;279;4-43;5890;4279662860169157
Сигин Иван Иванович;5689031479;Воронеж;Самара;2023-06-13 23:00:00;2023-06-20 10:00:00;286;8-63;3259;5469358559962295
Малюстин Роман Вадимович;2925845160;Самара;Волгоград;2023-10-26 15:00:00;2023-10-28 05:00:00;710;1-88;8383;5213248214402248
Алимпиев Тарас Денисович;1203835157;Пермь;Уфа;2024-02-20 02:00:00;2024-02-24 16:00:00;769;9-54;16936;4105842023521218
Антюфеев Виталий Фёдорович;5714454258;Краснодар;Нижний Новгород;2023-09-25 11:00:00;2023-09-26 22:00:00;95;8-32;2866;2216246718369392
Гричанина Раиса Кирилловна;7921018565;Уфа;Волгоград;2024-03-08 12:00:00;2024-03-13 12:00:00;283;8-38;4051;2216249518626642
Уранов Игорь Николаевич;1641768665;Уфа;Волгоград;2024-03-08 12:00:00;2024-03-13 12:00:00;283;1-15;5215;2216246810433166
Тесина Наталья Сергеевна;5369971753;Казань;Пермь;2024-04-26 14:00:00;2024-04-29 10:00:00;771;2-88;17563;2216245926330405
Юлинова Юлия Валерьевна;4453483622;Нижний Новгород;Уфа;2023-05-05 18:00:00;2023-05-08 02:00:00;298;4-73;3072;2216249743914902
Ядренцев Эдуард Тимофеевич;2609078967;Санкт-Петербург;Екатеринбург;2023-07-29 02:00:00;2023-08-03 23:00:00;375;4-5;2116;2279015475736207
Чеухов Ярослав Андреевич;8942526778;Самара;Новосибирск;2024-01-25 21:00:00;2024-01-30 15:00:00;402;1-30;4348;4377732247809829
Вичуганова Вера Михайловна;4559003654;Нижний Новгород;Волгоград;2023-07-29 00:00:00;2023-08-03 18:00:00;357;9-59;4370;2279018527774164
Руданов Станислав Евгеньевич;9232098865;Воронеж;Самара;2023-06-13 23:00:00;2023-06-20 10:00:00;286;1-34;4082;2216243859556415
Поджарский Евгений Денисович;6175493517;Казань;Самара;2023-10-12 06:00:00;2023-10-15 04:00:00;238;2-68;4337;2216246328011704
Свидина Раиса Никитична;5163894366;Нижний Новгород;Волгоград;2023-07-29 00:00:00;2023-08-03 18:00:00;357;1-21;3362;2279010240461389
Черствин Борис Петрович;9250833546;Санкт-Петербург;Екатеринбург;2023-07-29 02:00:00;2023-08-03 23:00:00;375;9-43;2785;5469358495294603
Бирюлева Дарья Яковлевна;2776865235;Пермь;Ростов-на-Дону;2023-11-13 13:00:00;2023-11-20 16:00:00;145;9-80;2256;5154290118677687
Решетов Пётр Максимович;6448174268;Казань;Пермь;2024-05-01 17:00:00;2024-05-04 22:00:00;144;9-61;2691;4377738651643650
Арситова Зинаида Игоревна;1638767811;Уфа;Волгоград;2024-03-08 12:00:00;2024-03-13 12:00:00;283;8-14;5055;5154298531489619
Шерабоков Николай Романович;3668215556;Санкт-Петербург;Пермь;2024-04-30 17:00:00;2024-05-06 12:00:00;141;3-6;4911;5213241150779034
Тлеченов Иван Игоревич;5743840446;Казань;Уфа;2024-03-03 09:00:00;2024-03-05 07:00:00;582;6-25;4693;2195393566126561
Поляткова Анна Максимовна;5202709546;Пермь;Нижний Новгород;2023-08-29 05:00:00;2023-09-04 21:00:00;702;7-33;12078;5213245573264113
Кутермина Ирина Максимовна;8692977723;Челябинск;Самара;2023-12-03 03:00:00;2023-12-07 12:00:00;193;10-94;5331;2195393877245705
Вологодин Алексей Валериевич;3891927108;Новосибирск;Нижний Новгород;2023-08-02 23:00:00;2023-08-09 18:00:00;279;3-25;4393;2279016860391985
Дрозжилов Валерий Фёдорович;3764307125;Казань;Самара;2023-10-12 06:00:00;2023-10-15 04:00:00;238;4-22;3301;4377739892671992
Мирионков Герасим Алексеевич;3200750196;Казань;Самара;2023-10-12 06:00:00;2023-10-15 04:00:00;238;9-10;4743;2279018929603973
Толмакаева Дарья Кирилловна;4879671070;Ростов-на-Дону;Воронеж;2023-05-12 10:00:00;2023-05-14 00:00:00;368;6-42;3849;2216241300360594
Пиридреев Степан Борисович;8452003273;Ростов-на-Дону;Воронеж;2023-05-12 10:00:00;2023-05-14 00:00:00;368;8-82;3713;4105846379178817
Лудилкина Елизавета Сергеевна;5088374394;Ростов-на-Дону;Челябинск;2024-03-30 15:00:00;2024-04-06 16:00:00;788;10-66;19857;2279012779385856
Пинчугин Федор Олегович;6714819337;Казань;Пермь;2024-04-26 14:00:00;2024-04-29 10:00:00;771;1-27;7433;5154290752074847
Былев Виталий Михаилович;1039651334;Новосибирск;Нижний Новгород;2023-08-02 23:00:00;2023-08-09 18:00:00;279;8-20;3409;5213245831390982
Чичикина Алена Михайловна;4651086339;Самара;Новосибирск;2024-01-25 21:00:00;2024-01-30 15:00:00;402;6-26;2792;5213240111584828
Цагараев Леонид Павлович;2358716636;Красноярск;Краснодар;2024-03-04 06:00:00;2024-03-10 16:00:00;596;6-52;5987;5154291069922586
Таратонова Надежда Валерьевна;9969376550;Краснодар;Челябинск;2023-12-29 20:00:00;2024-01-03 23:00:00;453;6-70;6286;4105841734399854
Киневский Олег Алексеевич;5254514807;Москва;Челябинск;2023-06-14 04:00:00;2023-06-16 20:00:00;73;4-91;4972;2216240002897879
Гуслина Галина Яковлевна;4124638960;Казань;Уфа;2024-03-03 09:00:00;2024-03-05 07:00:00;582;5-22;4089;5154291602042287
Бабренев Алексей Михаилович;9584403082;Краснодар;Нижний Новгород;2023-09-25 11:00:00;2023-09-26 22:00:00;95;3-1;4827;2279016608745930
Питилин Юрий Петрович;2365481044;Пермь;Нижний Новгород;2023-08-29 05:00:00;2023-09-04 21:00:00;702;7-91;11130;2279019334166151
Подишин Василий Борисович;2259182676;Пермь;Нижний Новгород;2023-08-29 05:00:00;2023-09-04 21:00:00;702;1-92;12774;5154291192952044
Аляутдина Анастасия Дмитриевна;7396352931;Нижний Новгород;Уфа;2023-05-05 18:00:00;2023-05-08 02:00:00;298;3-59;4479;4279668918583915
Карпенкина Дарья Леонидовна;4769083144;Воронеж;Самара;2023-06-13 23:00:00;2023-06-20 10:00:00;286;10-50;3077;5469358168824137
Бульенова Катерина Богдановна;3698991434;Пермь;Нижний Новгород;2023-08-29 05:00:00;2023-09-04 21:00:00;702;1-95;5405;5469358340625750
Ягушина Марина Яковлевна;3026360162;Пермь;Москва;2023-09-01 20:00:00;2023-09-08 00:00:00;549;4-41;3202;5213245829675739
Дукиева Людмила Федоровна;6181185797;Казань;Уфа;2024-03-03 09:00:00;2024-03-05 07:00:00;582;6-19;3126;2279012515742003
Аладова Елизавета Дмитриевна;6595580640;Нижний Новгород;Волгоград;2023-07-29 00:00:00;2023-08-03 18:00:00;357;4-86;3789;2279014378279819
Щанова Марина Федоровна;2769895330;Пермь;Ростов-на-Дону;2023-11-13 13:00:00;2023-11-20 16:00:00;145;7-50;4285;4279665992771911
Баракина Надежда Егоровна;4780807012;Нижний Новгород;Уфа;2023-05-05 18:00:00;2023-05-08 02:00:00;298;2-44;3390;4279667690187087
Белоглазов Илья Борисович;6385507590;Казань;Новосибирск;2023-05-19 10:00:00;2023-05-21 14:00:00;80;1-1;2912;2216240311290156
Черствина Кира Евгеньевна;8315636654;Челябинск;Воронеж;2023-08-09 07:00:00;2023-08-15 10:00:00;403;6-88;3316;4377736476539408
Дедюкина Полина Яковлевна;9753724105;Казань;Новосибирск;2023-05-19 10:00:00;2023-05-21 14:00:00;80;9-2;2924;2195390754045021
Рожновская Наталья Аркадьевна;4883337590;Санкт-Петербург;Пермь;2024-04-30 17:00:00;2024-05-06 12:00:00;141;8-54;3436;2279011561246069
Стропятова Полина Николаевна;1031749383;Казань;Новосибирск;2023-05-19 10:00:00;2023-05-21 14:00:00;80;7-35;4885;4279665110550196
