Name;Passport;City from;City to;Date from;Date to;Train;Seat;Cost;Card
Шечнев Кирилл Леонидович;5238990552;Ростов-на-Дону;Казань;2023-11-19 21:00:00;2023-11-24 22:00:00;569;1-22;5209;5154293791779158
Спасенных Антон Борисович;3509860976;Краснодар;Москва;2024-04-09 20:00:00;2024-04-13 02:00:00;310;1-63;3935;2216243760287044
Зрячкина Наталия Михайловна;7614320842;Нижний Новгород;Санкт-Петербург;2024-01-10 16:00:00;2024-01-17 10:00:00;399;8-60;4824;5154293234963714
Бегаев Василий Андреевич;7114522273;Волгоград;Новосибирск;2023-09-02 03:00:00;2023-09-06 14:00:00;456;7-38;4463;5154290001013517
Кашульская София Евгеньевна;3487967881;Екатеринбург;Воронеж;2024-01-14 13:00:00;2024-01-16 03:00:00;385;1-13;4115;5154292037854081
Дулепова Мария Викторовна;9164411420;Волгоград;Нижний Новгород;2023-05-11 18:00:00;2023-05-12 20:00:00;104;3-72;4470;4377732343819587
Опалин Виктор Юрьевич;7601444317;Екатеринбург;Воронеж;2024-01-14 13:00:00;2024-01-16 03:00:00;385;9-89;4316;4377738045621494
Жерикова Ева Аркадьевна;6138206808;Волгоград;Нижний Новгород;2023-05-11 18:00:00;2023-05-12 20:00:00;104;10-26;2527;2195391681812917
Сиукаев Иван Вадимович;8941884516;Нижний Новгород;Санкт-Петербург;2024-01-10 16:00:00;2024-01-17 10:00:00;399;3-93;2067;2279010386857910
Кларькова Клавдия Ивановна;3744406967;Ростов-на-Дону;Омск;2024-04-01 13:00:00;2024-04-02 16:00:00;228;7-9;5642;5154299917819181
Еганова Анна Максимовна;3624080769;Ростов-на-Дону;Казань;2023-11-19 21:00:00;2023-11-24 22:00:00;569;1-64;3421;2195394482956978
Беспятов Федор Тимофеевич;4162704330;Ростов-на-Дону;Казань;2023-11-19 21:00:00;2023-11-24 22:00:00;569;2-10;5261;2279017395587926
Мазитова Лиза Богдановна;9620378293;Санкт-Петербург;Челябинск;2023-06-13 06:00:00;2023-06-15 21:00:00;729;1-18;4040;5469350111618688
Порубов Юрий Иванович;9880322989;Нижний Новгород;Челябинск;2023-09-06 18:00:00;2023-09-08 22:00:00;523;10-72;4406;2216246115557432
Кочижева Вероника Викторовна;2114915534;Нижний Новгород;Санкт-Петербург;2024-01-10 16:00:00;2024-01-17 10:00:00;399;3-85;2751;2279015743388115
Вандяев Николай Максимович;2539333232;Краснодар;Москва;2024-04-09 20:00:00;2024-04-13 02:00:00;310;7-47;2091;2279013837300682
Кастерова Лариса Ивановна;5019764702;Санкт-Петербург;Челябинск;2023-06-13 06:00:00;2023-06-15 21:00:00;729;6-44;12718;4105840538796856
Башутина Надежда Эдуардовна;9365151034;Челябинск;Санкт-Петербург;2024-01-19 22:00:00;2024-01-21 16:00:00;328;8-75;2570;5154293710394288
Евстопова Алёна Максимовна;5090681282;Нижний Новгород;Санкт-Петербург;2024-01-10 16:00:00;2024-01-17 10:00:00;399;3-24;4328;2195391352047149
Абсатаров Артур Алексиевич;9256329675;Ростов-на-Дону;Казань;2023-11-19 21:00:00;2023-11-24 22:00:00;569;9-90;5500;5213245153031228
Бачаров Пётр Кириллович;7885442052;Екатеринбург;Воронеж;2024-01-14 13:00:00;2024-01-16 03:00:00;385;3-68;2915;4105843658767156
Колдубова Ольга Ивановна;3679114568;Волгоград;Нижний Новгород;2023-05-11 18:00:00;2023-05-12 20:00:00;104;2-82;4602;4279667232371933
Куткова Тамара Игоревна;1567527921;Екатеринбург;Воронеж;2024-01-14 13:00:00;2024-01-16 03:00:00;385;9-49;2675;5154291656935061
Сырьев Игорь Антонович;2297367854;Ростов-на-Дону;Казань;2023-11-19 21:00:00;2023-11-24 22:00:00;569;2-37;6276;5213248589739147
Светашева Катерина Василевна;6686578463;Нижний Новгород;Санкт-Петербург;2024-01-10 16:00:00;2024-01-17 10:00:00;399;7-89;3577;2279011470592210
Гончуков Геннадий Адамович;5247384755;Нижний Новгород;Санкт-Петербург;2024-01-10 16:00:00;2024-01-17 10:00:00;399;7-4;4003;5469358472053468
Кланов Семён Юриевич;3982176144;Пермь;Санкт-Петербург;2023-12-27 08:00:00;2024-01-02 07:00:00;401;7-56;4583;2195394306258516
Накусов Валентин Василиевич;3629800742;Челябинск;Санкт-Петербург;2024-01-19 22:00:00;2024-01-21 16:00:00;328;10-77;3463;2279014712306269
Биденков Альберт Сергеевич;1080848872;Челябинск;Санкт-Петербург;2024-01-19 22:00:00;2024-01-21 16:00:00;328;9-75;3213;5154293210106428
Кармастина Ирина Николаевна;5533584853;Волгоград;Новосибирск;2023-09-02 03:00:00;2023-09-06 14:00:00;456;9-25;5351;4377732765751452
Сберегаев Илья Юрьевич;6232395413;Санкт-Петербург;Челябинск;2023-06-13 06:00:00;2023-06-15 21:00:00;729;9-53;8826;2195396972430329
Капронов Виталий Валериевич;8208355171;Краснодар;Омск;2023-09-28 03:00:00;2023-09-29 06:00:00;246;6-93;4471;2216245385761180
Рементьева Анастасия Романовна;1509854217;Санкт-Петербург;Челябинск;2023-06-13 06:00:00;2023-06-15 21:00:00;729;8-27;13757;2195391622726440
Украев Вячеслав Павлович;6138745325;Ростов-на-Дону;Омск;2024-04-01 13:00:00;2024-04-02 16:00:00;228;8-34;5044;4105840300123713
Чуфрина Кристина Егоровна;7839999446;Нижний Новгород;Санкт-Петербург;2024-01-10 16:00:00;2024-01-17 10:00:00;399;1-83;3021;2195390237339145
Долздова Катерина Евгеньевна;5530380897;Волгоград;Нижний Новгород;2023-05-11 18:00:00;2023-05-12 20:00:00;104;7-41;2461;4377735571554397
Чурсина Вера Ивановна;6908691815;Волгоград;Нижний Новгород;2023-05-11 18:00:00;2023-05-12 20:00:00;104;7-67;4489;2195395311793162
Найкин Михаил Олегович;5796126233;Нижний Новгород;Санкт-Петербург;2024-01-10 16:00:00;2024-01-17 10:00:00;399;5-29;4560;4279663907149713
Бялякин Роман Викторович;4370042541;Екатеринбург;Воронеж;2024-01-14 13:00:00;2024-01-16 03:00:00;385;8-74;3972;2279012184463246
Бешлякова Дарья Аркадьевна;3694850287;Волгоград;Новосибирск;2023-09-02 03:00:00;2023-09-06 14:00:00;456;2-4;3927;4377733582990676
Нунупаров Никита Алексиевич;6748381739;Санкт-Петербург;Челябинск;2023-06-13 06:00:00;2023-06-15 21:00:00;729;2-74;5288;2279013745961854
Зилов Валерий Василиевич;9000207966;Челябинск;Санкт-Петербург;2024-01-19 22:00:00;2024-01-21 16:00:00;328;8-5;4771;4377739932877130
Артемьтева Ева Эдуардовна;7316234071;Воронеж;Краснодар;2023-12-31 12:00:00;2024-01-05 08:00:00;557;6-62;5457;2195391120993196
Слепичев Георгий Яковлевич;4398818140;Нижний Новгород;Челябинск;2023-09-06 18:00:00;2023-09-08 22:00:00;523;1-43;5434;2216248105927741
Грапов Ярослав Фёдорович;6137721845;Казань;Екатеринбург;2024-03-01 17:00:00;2024-03-04 14:00:00;289;8-96;4408;5154293195516377
Шохова Оксана Дмитриевна;7749830773;Нижний Новгород;Челябинск;2023-09-06 18:00:00;2023-09-08 22:00:00;523;8-26;5325;2279016721539418
Осетрин Константин Денисович;7331526617;Челябинск;Санкт-Петербург;2024-01-19 22:00:00;2024-01-21 16:00:00;328;9-4;3900;4105849039759962
Корташова Любовь Аркадьевна;8657336635;Краснодар;Омск;2023-09-28 03:00:00;2023-09-29 06:00:00;246;1-75;4574;5469359787096579
Галушева Наталия Валерьевна;9290398827;Краснодар;Омск;2023-09-28 03:00:00;2023-09-29 06:00:00;246;7-28;3171;4279668970284392
Ракишина Ирина Романовна;2920253899;Краснодар;Москва;2024-04-09 20:00:00;2024-04-13 02:00:00;310;5-7;3042;5213249686341687
Динева Маргарита Борисовна;4903899413;Санкт-Петербург;Челябинск;2023-06-13 06:00:00;2023-06-15 21:00:00;729;6-92;12273;5469356097114023
Саляхов Кирилл Валериевич;3717113106;Волгоград;Новосибирск;2023-09-02 03:00:00;2023-09-06 14:00:00;456;6-97;4999;2195395496776183
Кленкова Раиса Николаевна;4068992551;Москва;Пермь;2023-10-26 08:00:00;2023-10-29 10:00:00;197;8-86;3743;4279669911357354
Гордилова Софья Вадимовна;8855450741;Екатеринбург;Воронеж;2024-01-14 13:00:00;2024-01-16 03:00:00;385;5-31;3566;5154296315910505
Мастусова Яна Сергеевна;9829749735;Воронеж;Краснодар;2023-12-31 12:00:00;2024-01-05 08:00:00;557;5-12;5731;5154299957135066
Шруфанова Надежда Богдановна;2237088869;Москва;Пермь;2023-10-26 08:00:00;2023-10-29 10:00:00;197;2-13;3636;4279660171953997
Милейшев Валерий Николаевич;2281693929;Нижний Новгород;Челябинск;2023-09-06 18:00:00;2023-09-08 22:00:00;523;8-50;5237;2279017635349457
Гавловский Иван Максимович;9765463802;Санкт-Петербург;Челябинск;2023-06-13 06:00:00;2023-06-15 21:00:00;729;9-8;14224;4279669263536842
Сопочкина Инна Евгеньевна;4307705157;Ростов-на-Дону;Омск;2024-04-01 13:00:00;2024-04-02 16:00:00;228;1-4;5110;5469352273040482
Кусликов Евгений Василиевич;2918547361;Воронеж;Краснодар;2023-12-31 12:00:00;2024-01-05 08:00:00;557;9-94;4737;5154299897200711
Делижанова Екатерина Романовна;8405991370;Ростов-на-Дону;Омск;2024-04-01 13:00:00;2024-04-02 16:00:00;228;9-38;3817;4279661428510894
Атамонов Руслан Денисович;8216914992;Волгоград;Новосибирск;2023-09-02 03:00:00;2023-09-06 14:00:00;456;8-76;5450;2195394957612440
Разумаева Карина Сергеевна;3036111315;Нижний Новгород;Челябинск;2023-09-06 18:00:00;2023-09-08 22:00:00;523;10-84;6191;4105847595465145
Тешкина Кира Никитична;8986707245;Ростов-на-Дону;Казань;2023-11-19 21:00:00;2023-11-24 22:00:00;569;8-33;4798;2216243511842040
Левшевцев Андрей Андреевич;8776697328;Нижний Новгород;Санкт-Петербург;2024-01-10 16:00:00;2024-01-17 10:00:00;399;8-85;4917;2279010242896312
Паньшин Александр Борисович;1228762094;Краснодар;Москва;2024-04-09 20:00:00;2024-04-13 02:00:00;310;8-65;3107;2216244273842545
Акатышев Александр Юриевич;3950926724;Челябинск;Санкт-Петербург;2024-01-19 22:00:00;2024-01-21 16:00:00;328;5-36;2018;5469351086026140
Туйкина Ева Олеговна;8192640431;Нижний Новгород;Санкт-Петербург;2024-01-10 16:00:00;2024-01-17 10:00:00;399;5-22;2352;2279010105431704
Бачилина Светлана Егоровна;4748416932;Воронеж;Краснодар;2023-12-31 12:00:00;2024-01-05 08:00:00;557;9-92;5797;5469351957739087
Скорицкий Кирилл Данилович;3961451376;Краснодар;Омск;2023-09-28 03:00:00;2023-09-29 06:00:00;246;6-67;4148;4279663301733585
Пресленев Федор Сергеевич;6372817113;Волгоград;Новосибирск;2023-09-02 03:00:00;2023-09-06 14:00:00;456;1-11;6082;2195398750131866
Пинчурова Карина Дмитриевна;5279524401;Краснодар;Омск;2023-09-28 03:00:00;2023-09-29 06:00:00;246;3-89;3901;5469352049065032
Летушов Борис Аркадиевич;5569859646;Челябинск;Санкт-Петербург;2024-01-19 22:00:00;2024-01-21 16:00:00;328;9-9;4246;2216246287089542
Холунова Марина Ивановна;3263633643;Челябинск;Санкт-Петербург;2024-01-19 22:00:00;2024-01-21 16:00:00;328;10-82;4681;2216244439970778
Усынкина Вероника Игоревна;5570686866;Москва;Пермь;2023-10-26 08:00:00;2023-10-29 10:00:00;197;6-30;3738;5469356119006955
Кавтырева Анна Кирилловна;7603112642;Казань;Екатеринбург;2024-03-01 17:00:00;2024-03-04 14:00:00;289;8-50;4787;5469353255169271
Вахитова Инна Романовна;6384822189;Москва;Пермь;2023-10-26 08:00:00;2023-10-29 10:00:00;197;1-48;3153;2216246560892329
Колимеев Семён Юриевич;7108859167;Пермь;Санкт-Петербург;2023-12-27 08:00:00;2024-01-02 07:00:00;401;3-71;4965;2279017384389154
Лущин Яков Михаилович;1399517534;Пермь;Санкт-Петербург;2023-12-27 08:00:00;2024-01-02 07:00:00;401;8-32;3252;5154293755343881
Шупкина Надежда Максимовна;4931662176;Ростов-на-Дону;Омск;2024-04-01 13:00:00;2024-04-02 16:00:00;228;6-31;6111;4377736584408974
Пшениснов Виталий Алексеевич;9747718220;Волгоград;Нижний Новгород;2023-05-11 18:00:00;2023-05-12 20:00:00;104;2-98;3042;5469358406337307
